dataset,Ek,treeType,Pdisc,NumFolds,Ncentro,MS,SumStra,FinalClassif,Pconf,Pprun,PprunMaxBoxes,Pmerg,Pgrow,PprunDS,Etf,Esim,EuseSameRandomSamples,Eparallel,pctCorrect,pctIncorrect,pctUnclassified,precisionClass0,recallClass0,specificityClass0,accuracyClass0,ROCAUCClass0,classifierBuildTimeMax,classifierBuildTimeAvg,classifierBuildPeakMemUsageMax,classifierBuildPeakMemUsageAvg,classifierClassificationTimeMax,classifierClassificationTimeAvg,classifierClassificationPeakMemUsageMax,classifierClassificationPeakMemUsageAvg,numClasses,numAttributes,numInstances,conflictBoxes,mergedBoxesCount,cubesBuiltMax,cubesBuiltAvg,cubeCountRatioAfterMergingMax,cubeCountRatioAfterMergingAvg,cubeCompressionRatioMax,cubeCompressionRatioAvg,finalCubeCountMax,finalCubeCountAvg,cutBoxesAtBuildTreeMax,cutBoxesAtBuildTreeAvg,treeDepthMax,treeDepthAvg
LetterRecognition.arff,256,opc,0,10,0.01,DAC,Greedy,J48,,,,,,,,0,,,39.945,60.055,0,55.5066079295,63.8783269962,97.8970381552,96.555,0.8132318376,261,244,252019152,-182249192.8,6,5.6,16613744,16613715.2,26,17,20000,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Cardiotocography.arff,512,opc,0,10,0.01,DAC,Greedy,J48,,,,,,,,0,,,77.8457196613,22.1542803387,0,77.8457196613,100,0,77.8457196613,0.500591401,162,85.9,51406416,20078589.6,1,0.2,16599448,16599416,3,22,2126,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
WallFollowingRobotNavigation.arff,512,opc,0,10,0.01,DAC,Greedy,J48,,,,,,,,0,,,46.6642228739,53.3357771261,0,35.0464734828,77.602905569,74.3412526998,74.8350439883,0.7776580779,218,140.6,134435328,132983245.6,1,0.4,16602112,16602080,4,25,5456,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
spambase.arff,512,opc,0,10,0.01,DAC,Greedy,J48,,,,,,,,0,,,72.7450554227,27.2549445773,0,72.5455614345,88.5222381636,48.4831770546,72.7450554227,0.6904069802,187,139.2,134591328,131479376.8,1,0.2,16601432,16601396,2,58,4601,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
MAGICGammaTelescope.arff,512,opc,0,10,0.01,DAC,Greedy,J48,,,,,,,,0,,,75.9358569926,24.0641430074,0,77.8896641013,87.8121959131,54.0370813397,75.9358569926,0.7077036968,440,413.9,500073976,53754991.2,1,0.7,16602560,16600037.6,2,11,19020,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
LetterRecognition.arff,512,opc,0,10,0.01,DAC,Greedy,J48,,,,,,,,0,,,42.405,57.595,0,55.7007125891,59.4423320659,98.0584040394,96.535,0.801419682,536,467.6,482216128,41963168,10,6.4,16613600,16609188,26,17,20000,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Cardiotocography.arff,64,opc,0,10,0.1,DAC,Distance,J48,,,,,,,,0,,,81.5145813735,18.4854186265,0,92.1777221527,89.003021148,73.4607218684,85.5597365945,0.8066997646,155,65.7,16596784,16596582.4,1,0.2,16598288,16598256,3,22,2126,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
WallFollowingRobotNavigation.arff,64,opc,0,10,0.1,DAC,Distance,J48,,,,,,,,0,,,91.2573313783,8.7426686217,0,83.4401709402,94.5520581114,96.6522678186,96.3343108504,0.947448606,225,189.9,150074680,102968788,1,0.5,16600952,16600920,4,25,5456,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
spambase.arff,64,opc,0,10,0.1,DAC,Distance,J48,,,,,,,,0,,,79.8304716366,20.1695283634,0,76.1824324324,97.0588235294,53.3370104799,79.8304716366,0.7032510104,390,333.9,150074488,147779384,1,0.5,16600272,14940225.6,2,58,4601,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
MAGICGammaTelescope.arff,64,opc,0,10,0.1,DAC,Distance,J48,,,,,,,,0,,,76.4616193481,23.5383806519,0,73.8971706723,98.4836198508,35.8552631579,76.4616193481,0.6098977979,2417,2288.7,864944080,-38369560.8,1,1,17388552,16641746.4,2,11,19020,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
LetterRecognition.arff,64,opc,0,10,0.1,DAC,Distance,J48,,,,,,,,0,,,62.04,37.96,0,72.52195734,73.257287706,98.8600281089,97.85,0.8672857472,451,435.9,293794352,-145450046.4,11,8.5,16338040,16338011.2,26,17,20000,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Cardiotocography.arff,128,opc,0,10,0.1,DAC,Distance,J48,,,,,,,,0,,,83.7253057385,16.2746942615,0,92.8214731586,89.8489425982,75.5838641189,86.6886171214,0.8415930623,69,63.8,16778312,16367645.6,1,0.2,16323744,16323712,3,22,2126,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
WallFollowingRobotNavigation.arff,128,opc,0,10,0.1,DAC,Distance,J48,,,,,,,,0,,,93.1634897361,6.8365102639,0,87.074829932,92.9782082324,97.5377969762,96.8475073314,0.9446558658,240,210.2,163491288,148556920,1,0.4,16326376,16324540.8,4,25,5456,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
spambase.arff,128,opc,0,10,0.1,DAC,Distance,J48,,,,,,,,0,,,82.0691154097,17.9308845903,0,78.7408491947,96.4490674319,59.9558742416,82.0691154097,0.7432514535,442,367.5,163675312,161632732,1,0.1,16325728,16325692,2,58,4601,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
MAGICGammaTelescope.arff,128,opc,0,10,0.1,DAC,Distance,J48,,,,,,,,0,,,76.8874868559,23.1125131441,0,74.2809937584,98.4349659423,37.1561004785,76.8874868559,0.6295713128,2343,2291,870788328,-29060612.8,2,1.2,17255848,15273094.4,2,11,19020,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
LetterRecognition.arff,128,opc,0,10,0.1,DAC,Distance,J48,,,,,,,,0,,,63.125,36.875,0,75.4320987654,77.4397972117,98.9641351309,98.115,0.8923469068,594,529.8,379077184,-66015067.2,9,8.1,17246880,17240722.4,26,17,20000,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Cardiotocography.arff,256,opc,0,10,0.1,DAC,Distance,J48,,,,,,,,0,,,85.136406397,14.863593603,0,93.6438011328,89.9093655589,78.5562632696,87.3941674506,0.8558841829,138,98.9,68923176,29324032,1,0.6,17232584,9546212,3,22,2126,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
WallFollowingRobotNavigation.arff,256,opc,0,10,0.1,DAC,Distance,J48,,,,,,,,0,,,94.6114369501,5.3885630499,0,89.4318181818,95.2784503632,97.9913606911,97.5806451613,0.9667628478,259,253.4,189867376,189577624,1,0.8,17235280,13788225.6,4,25,5456,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
spambase.arff,256,opc,0,10,0.1,DAC,Distance,J48,,,,,,,,0,,,82.1343186264,17.8656813736,0,78.8100820633,96.4490674319,60.1213458356,82.1343186264,0.7516513527,487,414.8,224002464,208501468.8,1,0.7,17234560,15508499.2,2,58,4601,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
MAGICGammaTelescope.arff,256,opc,0,10,0.1,DAC,Distance,J48,,,,,,,,0,,,76.3512092534,23.6487907466,0,73.7970838396,98.4998378203,35.5113636364,76.3512092534,0.6254118753,2645,2450.2,866736336,-19017504,2,1.3,17312960,15124669.6,2,11,19020,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
LetterRecognition.arff,256,opc,0,10,0.1,DAC,Distance,J48,,,,,,,,0,,,66.43,33.57,0,81.5967523681,76.4258555133,99.2920722503,98.39,0.8903870492,682,665.4,502576776,72570897.6,13,8.9,14356616,8608252.8,26,17,20000,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Cardiotocography.arff,512,opc,0,10,0.1,DAC,Distance,J48,,,,,,,,0,,,87.1119473189,12.8880526811,0,93.2964329643,91.6616314199,76.8577494692,88.3819379116,0.838783587,191,131.8,100267480,80225654.4,1,0.3,14324304,14324272,3,22,2126,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
WallFollowingRobotNavigation.arff,512,opc,0,10,0.1,DAC,Distance,J48,,,,,,,,0,,,95.5461876833,4.4538123167,0,86.9660460022,96.1259079903,97.4298056156,97.2324046921,0.9685176421,482,348.1,286487712,-150161369.6,1,0.7,14326968,14326936,4,25,5456,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
spambase.arff,512,opc,0,10,0.1,DAC,Distance,J48,,,,,,,,0,,,82.1125842208,17.8874157792,0,79.0766498964,95.8393113343,61.0038610039,82.1125842208,0.7856086403,531,510.8,286567576,-148735156,1,0.4,14326288,14326252,2,58,4601,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
MAGICGammaTelescope.arff,512,opc,0,10,0.1,DAC,Distance,J48,,,,,,,,0,,,76.7770767613,23.2229232387,0,74.4758488466,97.648394421,38.2924641148,76.7770767613,0.6431068671,2809,2677,853213136,-78684100,2,1.1,17160632,15675064,2,11,19020,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
LetterRecognition.arff,512,opc,0,10,0.1,DAC,Distance,J48,,,,,,,,0,,,67.79,32.21,0,80.5309734513,80.7351077313,99.1983759305,98.47,0.9155276085,965,925,798696680,-107703096.8,11,8.8,17012344,15745522.4,26,17,20000,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Cardiotocography.arff,64,opc,0,10,0.1,DAC,Greedy,J48,,,,,,,,0,,,84.9482596425,15.0517403575,0,93.0668332292,90.0302114804,76.4331210191,87.0178739417,0.8224289774,36,25.2,17105072,17097366.4,1,0.1,17106768,17104541.6,3,22,2126,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
WallFollowingRobotNavigation.arff,64,opc,0,10,0.1,DAC,Greedy,J48,,,,,,,,0,,,88.1964809384,11.8035190616,0,80.170575693,91.0411622276,95.9827213823,95.2346041056,0.9394342351,116,73.6,51314960,20524642.4,1,0.7,17109432,17107991.2,4,25,5456,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
spambase.arff,64,opc,0,10,0.1,DAC,Greedy,J48,,,,,,,,0,,,86.2638556835,13.7361443165,0,85.3442622951,93.3644189383,75.3447324876,86.2638556835,0.8310442832,108,95.8,51314976,20526084.8,1,0.2,17108784,17108748,2,58,4601,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
MAGICGammaTelescope.arff,64,opc,0,10,0.1,DAC,Greedy,J48,,,,,,,,0,,,79.5110410095,20.4889589905,0,82.7776482475,86.3687966267,66.8660287081,79.5110410095,0.7638043583,484,434.9,427926712,-5086861.6,2,1.2,17116080,-1823610.4,2,11,19020,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
LetterRecognition.arff,64,opc,0,10,0.1,DAC,Greedy,J48,,,,,,,,0,,,66.825,33.175,0,81.4159292035,81.6223067174,99.2348133882,98.54,0.9124389682,314,284.4,136935616,121510317.6,14,9,17115848,17115819.2,26,17,20000,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Cardiotocography.arff,128,opc,0,10,0.1,DAC,Greedy,J48,,,,,,,,0,,,84.524929445,15.475070555,0,92.9020100503,89.3655589124,76.008492569,86.4063969897,0.8290248299,35,32.2,17099824,17099453.6,1,0.3,17101520,7859166.4,3,22,2126,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
WallFollowingRobotNavigation.arff,128,opc,0,10,0.1,DAC,Greedy,J48,,,,,,,,0,,,90.2675953079,9.7324046921,0,82.7623126338,93.583535109,96.5226781857,96.07771261,0.9541345264,91,86.7,17100048,17099846.4,1,0.5,17104216,17104184,4,25,5456,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
spambase.arff,128,opc,0,10,0.1,DAC,Greedy,J48,,,,,,,,0,,,86.1769180613,13.8230819387,0,84.9804941482,93.7589670014,74.5173745174,86.1769180613,0.8271745745,210,123.8,68399392,68395032,1,0.3,17103496,7449147.2,2,58,4601,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
MAGICGammaTelescope.arff,128,opc,0,10,0.1,DAC,Greedy,J48,,,,,,,,0,,,78.6277602524,21.3722397476,0,82.3510996322,85.3227375933,66.2828947368,78.6277602524,0.7534537994,606,509.3,479209968,32553701.6,2,1.2,17125024,7246644.8,2,11,19020,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
LetterRecognition.arff,128,opc,0,10,0.1,DAC,Greedy,J48,,,,,,,,0,,,67.785,32.215,0,82.9329962073,83.1432192649,99.2972776014,98.66,0.9158364659,366,328.9,188646312,188487905.6,11,8.2,17125384,17121193.6,26,17,20000,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Cardiotocography.arff,256,opc,0,10,0.1,DAC,Greedy,J48,,,,,,,,0,,,85.747883349,14.252116651,0,93.4497816594,90.5135951662,77.7070063694,87.6763875823,0.8386508105,185,67.8,34218664,18820341.6,0,0,17111120,17111088,3,22,2126,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
WallFollowingRobotNavigation.arff,256,opc,0,10,0.1,DAC,Greedy,J48,,,,,,,,0,,,90.7991202346,9.2008797654,0,84.4026548673,92.3728813559,96.9546436285,96.2609970674,0.9521556435,143,134.4,102693544,102666834.4,1,0.5,17113752,17112048,4,25,5456,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
spambase.arff,256,opc,0,10,0.1,DAC,Greedy,J48,,,,,,,,0,,,85.3510106499,14.6489893501,0,84.6103470858,92.6829268293,74.0761169333,85.3510106499,0.839951142,159,149.5,85572704,85549095.2,1,0.3,17113104,17113068,2,58,4601,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
MAGICGammaTelescope.arff,256,opc,0,10,0.1,DAC,Greedy,J48,,,,,,,,0,,,78.7171398528,21.2828601472,0,82.8053223507,84.7794356147,67.5388755981,78.7171398528,0.7554695878,635,604.2,599140872,155684744,2,1.3,17129896,17123938.4,2,11,19020,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
LetterRecognition.arff,256,opc,0,10,0.1,DAC,Greedy,J48,,,,,,,,0,,,69.325,30.675,0,81.3106796117,84.917617237,99.1983759305,98.635,0.9290429827,545,464,308350136,-121162027.2,9,8.1,17129992,17129963.2,26,17,20000,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Cardiotocography.arff,512,opc,0,10,0.1,DAC,Greedy,J48,,,,,,,,0,,,87.5823142051,12.4176857949,0,93.7692782233,91.8429003021,78.5562632696,88.8993414864,0.8614986434,135,93.4,68456512,27382008.8,1,0.3,17115664,-3259361.6,3,22,2126,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
WallFollowingRobotNavigation.arff,512,opc,0,10,0.1,DAC,Greedy,J48,,,,,,,,0,,,91.1107038123,8.8892961877,0,85.5875831486,93.4624697337,97.192224622,96.6275659824,0.9552549694,235,198.8,171228760,147237258.4,1,0.5,17118360,13694688.8,4,25,5456,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
spambase.arff,512,opc,0,10,0.1,DAC,Greedy,J48,,,,,,,,0,,,86.9593566616,13.0406433384,0,86.9095816464,92.3959827834,78.5990071704,86.9593566616,0.8435695966,236,220.7,171175864,169437944,1,0.6,17117640,17115023.2,2,58,4601,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
MAGICGammaTelescope.arff,512,opc,0,10,0.1,DAC,Greedy,J48,,,,,,,,0,,,79.3427970557,20.6572029443,0,83.4754202852,84.9578332793,68.9892344498,79.3427970557,0.7688166821,1017,862.8,839321352,-25122522.4,1,1,17122112,17109541.6,2,11,19020,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
LetterRecognition.arff,512,opc,0,10,0.1,DAC,Greedy,J48,,,,,,,,0,,,70.885,29.115,0,84.2039800995,85.8048162231,99.3389204102,98.805,0.9356207586,1180,742.7,547751800,117951591.2,14,9.3,17120048,17110813.6,26,17,20000,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Cardiotocography.arff,64,opc,0,10,0.3,DAC,Distance,J48,,,,,,,,0,,,88.6171213547,11.3828786453,0,93.9634146341,93.1117824773,78.9808917197,89.9811853246,0.8291563236,270,144,85519768,78678963.2,1,0.3,17105784,6304349.6,3,22,2126,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
WallFollowingRobotNavigation.arff,64,opc,0,10,0.3,DAC,Distance,J48,,,,,,,,0,,,98.6436950147,1.3563049853,0,96.0992907801,98.4261501211,99.2872570194,99.1568914956,0.9894173696,542,489,307876720,-128492582.4,1,0.5,17108416,17106713.6,4,25,5456,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
spambase.arff,64,opc,0,10,0.3,DAC,Distance,J48,,,,,,,,0,,,86.1334492502,13.8665507498,0,83.405842138,96.2697274032,70.5460562603,86.1334492502,0.8426745781,1238,1050.6,342086824,-87416666.4,1,0.2,17107768,17107732,2,58,4601,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
MAGICGammaTelescope.arff,64,opc,0,10,0.3,DAC,Distance,J48,,,,,,,,0,,,80.3470031546,19.6529968454,0,78.7925489145,95.3535517353,52.6764354067,80.3470031546,0.7254528131,7431,6406.6,870772056,-33947878.4,4,1.5,17363072,4263731.2,2,11,19020,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
LetterRecognition.arff,64,opc,0,10,0.3,DAC,Distance,J48,,,,,,,,0,,,78.055,21.945,0,90.6862745098,93.7896070976,99.6043933163,99.375,0.9754969477,1799,1160.9,613098664,149263192,10,9.1,12796992,12789322.4,26,17,20000,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Cardiotocography.arff,128,opc,0,10,0.3,DAC,Distance,J48,,,,,,,,0,,,89.9811853246,10.0188146754,0,95.4971857411,92.2658610272,84.7133757962,90.5926622766,0.8858480702,202,145.5,102167872,85563148.8,1,0.1,12772248,-627458.4,3,22,2126,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
WallFollowingRobotNavigation.arff,128,opc,0,10,0.3,DAC,Distance,J48,,,,,,,,0,,,98.7353372434,1.2646627566,0,96.327014218,98.4261501211,99.3304535637,99.1935483871,0.9900593037,905,569.2,319291040,-112771157.6,1,0.3,12775880,12775630.4,4,25,5456,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
spambase.arff,128,opc,0,10,0.3,DAC,Distance,J48,,,,,,,,0,,,88.2199521843,11.7800478157,0,86.6036505867,95.3012912482,77.3303916161,88.2199521843,0.8548353752,1173,1063.9,370405816,-59111708.8,1,0.4,12774904,12774471.2,2,58,4601,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
MAGICGammaTelescope.arff,128,opc,0,10,0.3,DAC,Distance,J48,,,,,,,,0,,,80.7518401682,19.2481598318,0,79.2287467134,95.296788842,53.9324162679,80.7518401682,0.7243256363,7738,6409.1,871418224,-64422238.4,2,1.4,17335152,14561025.6,2,11,19020,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
LetterRecognition.arff,128,opc,0,10,0.3,DAC,Distance,J48,,,,,,,,0,,,78.96,21.04,0,91.5317559153,93.1558935361,99.6460361251,99.39,0.9750397477,2190,1501.4,707153264,-186734606.4,18,11.2,14441152,14434056,26,17,20000,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Cardiotocography.arff,256,opc,0,10,0.3,DAC,Distance,J48,,,,,,,,0,,,90.780809031,9.219190969,0,95.4349167181,93.4743202417,84.2887473461,91.4393226717,0.8796935235,560,265.3,115323768,95141114.4,1,0.1,14417016,-8541490.4,3,22,2126,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
WallFollowingRobotNavigation.arff,256,opc,0,10,0.3,DAC,Distance,J48,,,,,,,,0,,,98.5520527859,1.4479472141,0,96.3400236128,98.789346247,99.3304535637,99.2485337243,0.9912402795,1113,769.5,374963824,-54577564,51,5.7,14426208,2720015.2,4,25,5456,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
spambase.arff,256,opc,0,10,0.3,DAC,Distance,J48,,,,,,,,0,,,88.0460769398,11.9539230602,0,86.5447419987,95.050215208,77.2752344181,88.0460769398,0.8772654414,1220,1163.2,418240072,-17029985.6,1,0.5,14425552,14425341.6,2,58,4601,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
MAGICGammaTelescope.arff,256,opc,0,10,0.3,DAC,Distance,J48,,,,,,,,0,,,80.6309148265,19.3690851735,0,79.2359702502,95.0291923451,54.081937799,80.6309148265,0.7389162497,10211,7893.9,871953024,-32792870.4,2,1.6,17206112,15902819.2,2,11,19020,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
LetterRecognition.arff,256,opc,0,10,0.3,DAC,Distance,J48,,,,,,,,0,,,81.23,18.77,0,91.6768665851,94.9302915082,99.6460361251,99.46,0.9774597741,2886,1733.4,854392784,-56232824,17,10.9,17059216,16130596.8,26,17,20000,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Cardiotocography.arff,512,opc,0,10,0.3,DAC,Distance,J48,,,,,,,,0,,,92.1919096896,7.8080903104,0,95.5178679588,95.2870090634,84.2887473461,92.8504233302,0.9050307567,709,335.1,133148776,124270407.2,16,1.8,14795224,14795192,3,22,2126,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
WallFollowingRobotNavigation.arff,512,opc,0,10,0.3,DAC,Distance,J48,,,,,,,,0,,,99.0285923754,0.9714076246,0,97.2748815166,99.3946731235,99.5032397408,99.4868035191,0.995014486,779,722.8,443742992,14202818.4,4,0.6,14794944,14793525.6,4,25,5456,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
spambase.arff,512,opc,0,10,0.3,DAC,Distance,J48,,,,,,,,0,,,89.8935014127,10.1064985873,0,89.1209161334,94.9067431851,82.1842250414,89.8935014127,0.9016571691,2686,1651.2,503086304,67500804,1,0.5,14791408,13310368.8,2,58,4601,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
MAGICGammaTelescope.arff,512,opc,0,10,0.3,DAC,Distance,J48,,,,,,,,0,,,80.3522607781,19.6477392219,0,78.949141125,95.0373013299,53.2745215311,80.3522607781,0.7063845379,12005,8134.7,863015248,-54116832,2,1.5,16859680,610299.2,2,11,19020,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
LetterRecognition.arff,512,opc,0,10,0.3,DAC,Distance,J48,,,,,,,,0,,,83.17,16.83,0,92.4969249692,95.3105196451,99.6824735828,99.51,0.9818509397,3440,1969.3,810745808,-113273698.4,22,13.3,16236288,15597657.6,26,17,20000,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Cardiotocography.arff,64,opc,0,10,0.3,DAC,Greedy,J48,,,,,,,,0,,,89.6989651929,10.3010348071,0,94.6341463415,93.7764350453,81.3163481953,91.0159924741,0.8682779456,70,47.3,15421008,15420806.4,1,0.3,15422512,15422480,3,22,2126,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
WallFollowingRobotNavigation.arff,64,opc,0,10,0.3,DAC,Greedy,J48,,,,,,,,0,,,96.6642228739,3.3357771261,0,92.9824561404,96.2469733656,98.7041036717,98.332111437,0.9799766237,163,156.2,77105728,77103647.2,1,0.5,15425176,15425144,4,25,5456,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
spambase.arff,64,opc,0,10,0.3,DAC,Greedy,J48,,,,,,,,0,,,88.9154531624,11.0845468376,0,89.521165857,92.5394548063,83.3425261997,88.9154531624,0.8821741947,311,254.7,77103672,77093432,1,0.9,15424456,15422363.2,2,58,4601,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
MAGICGammaTelescope.arff,64,opc,0,10,0.3,DAC,Greedy,J48,,,,,,,,0,,,80.825446898,19.174553102,0,84.6817346857,85.9795653584,71.3217703349,80.825446898,0.7740311667,1205,1140.6,845784840,-139347823.2,2,1.3,17276248,13028380,2,11,19020,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
LetterRecognition.arff,64,opc,0,10,0.3,DAC,Greedy,J48,,,,,,,,0,,,78.76,21.24,0,88.9029003783,89.3536121673,99.5419291031,99.14,0.9490594379,551,523.4,207697576,197926541.6,10,8.9,12221600,12221571.2,26,17,20000,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Cardiotocography.arff,128,opc,0,10,0.3,DAC,Greedy,J48,,,,,,,,0,,,89.1345249294,10.8654750706,0,93.9098660171,93.1722054381,78.7685774947,89.9811853246,0.8454307541,86,56.4,12205800,12205598.4,1,0.2,12207304,12207272,3,22,2126,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
WallFollowingRobotNavigation.arff,128,opc,0,10,0.3,DAC,Greedy,J48,,,,,,,,0,,,97.7272727273,2.2727272727,0,94.9471210341,97.8208232446,99.0712742981,98.8819648094,0.9835496211,241,186.7,97679592,86680961.6,1,0.2,12209968,12209936,4,25,5456,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
spambase.arff,128,opc,0,10,0.3,DAC,Greedy,J48,,,,,,,,0,,,89.5674853293,10.4325146707,0,89.9307958478,93.2209469154,83.9492553778,89.5674853293,0.8931402488,323,304.2,97716792,97710389.6,1,0.5,12209288,12209252,2,58,4601,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
MAGICGammaTelescope.arff,128,opc,0,10,0.3,DAC,Greedy,J48,,,,,,,,0,,,81.214511041,18.785488959,0,85.0331973442,86.1985079468,72.0245215311,81.214511041,0.7833685511,1259,1140,832405040,183287168,2,1.3,16965664,11861078.4,2,11,19020,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
LetterRecognition.arff,128,opc,0,10,0.3,DAC,Greedy,J48,,,,,,,,0,,,80.025,19.975,0,89.6120150188,90.7477820025,99.5679558586,99.22,0.9607434059,734,645.9,276165200,-169548062.4,16,10.3,16232872,12986300.8,26,17,20000,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Cardiotocography.arff,256,opc,0,10,0.3,DAC,Greedy,J48,,,,,,,,0,,,90.6867356538,9.3132643462,0,95.5390334572,93.1722054381,84.7133757962,91.2982126058,0.8917389882,137,83.4,48650296,19460215.2,1,0.4,16218576,16218544,3,22,2126,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
